Date,Open,High,Low,Close,Volume,diff,label,direction,veder_neg,veder_pos,veder_neu,veder_compound,tw_direction,roberta_large_score,roberta_large_scores,count,texts,d_veder_compound,d_roberta_large_score,d_tw_direction
2017-05-23,51.040000915527344,51.790000915527344,50.56999969482422,51.470001220703125,584139,-0.4300003051757812,1,1,0.091,0.0625,0.8465,-0.06205,-0.4,-0.20161499978,"[ 0.99826258  0.97857362 -0.99934679 -0.99449086 -0.98864961  0.98524284
 -0.9981451  -0.99728119  0.99763024 -0.99794573]",10.0,"['iraq paves way for opec deal with support for 9-month extension to cuts via '
 ""noble group `fighting for its life' as s&amp;p sees default risk via ""
 'trump is proposing selling off half of the u.s. strategic reserve via '
 'the proposal is the latest attempt by oil producers from saudi arabia to russia to prop up prices via '
 'the dead are bidding for government business in south africa via '
 'cheap natural gas has sparked a power plant construction boom, but is there enough demand? via '
 'a flood of gas is fueling a power-plant boom in the us. the problem? no one needs all that electricity '
 'trump’s first budget would raise $500 million by draining the strategic petroleum reserve via '
 ' reform advances in with first private offshore well in 80 years: via '
 ""payouts for generators in america's largest market just plunged in an auction: ""]",-1.0,-1.0,-1.0
2017-05-24,51.43999862670898,51.880001068115234,51.02999877929688,51.36000061035156,736341,0.0799980163574218,0,-1,0.0842857142857143,0.1119285714285714,0.8037142857142857,0.0003642857142857,-0.2857142857142857,0.2851299302857142,"[ 0.99787462  0.99782735 -0.98275548  0.98705482  0.9953928   0.99814856
  0.99842584  0.99419987  0.99613696 -0.99890494 -0.99493557  0.99851447
 -0.99920779 -0.99595249]",14.0,"[""iran's maxed-out crude output eases the way for opec to extend output cuts via ""
 'oil producers near a deal on a 9-month extension for oil output cuts via '
 'opec fails to clear the global glut, but gets more money anyway via '
 ""billionaire ratcliffe's ineos to buy dong's and gas assets via ""
 'iran backing an oil output deal signals the country is already producing near capacity via '
 'goldman refutes view that potential spr oil sales may undermine opec efforts to shrink a global glut via '
 'with more than 50% of power in the nordic region coming from rain and snow, accurate data is key via '
 ""white house says drawing down u.s. oil reserves won't harm domestic prices via ""
 'abandoned coal mines may be the future of clean energy via '
 "" options trading so far suggests opec meeting lacks november's spark more on ""
 'there may not be enough recoverable coal to fuel the worst-case scenario of global warming via '
 'renewable energy jobs will continue to grow in developing countries, especially in asia via '
 'trump wants to slash funding for research into ways to capture and store carbon dioxide from coal via '
 'even before icahn’s $60 million score, lawmakers urged regulators to probe unfair trading advantages via ']",1.0,1.0,-1.0
2017-05-25,51.25,52.0,48.45000076293945,48.900001525878906,1147389,2.3499984741210938,0,-1,0.0530909090909091,0.0670909090909091,0.8798181818181817,0.0619090909090909,-0.4545454545454545,-0.4731161052454545,"[-0.98906553 -0.9981178   0.77682841 -0.99860305  0.99773836 -0.99828374
 -0.9986093  -0.99950635  0.99747413 -0.99589974 -0.99823254]",11.0,"['china, the king of coal, is getting a little more gassy via '
 'opec is set to prolong cuts as the effort to clear the glut grows via '
 'as the u.s. sends more to the world, opec sends less to the u.s. via '
 ""the obscure rule change that added $5.7 billion to pemex's books via ""
 'though natural gas remains a small component in china’s fuel mix, demand is rising faster than expected via '
 'six months after delivering oil output cuts, opec producers have fallen short of their goal via '
 'opec oil exports to the u.s. have declined by close to 1 million barrels a day since a peak in march via '
 'for months, pemex failed to see the import of a rule designed to boost the value of its oil reserves via '
 'engie sa is building a small power grid on a tiny island to demonstrate the usefulness of hydrogen gas via '
 'rating companies caught flat-footed by the mortgage downturn may be underestimating climate change via '
 'gasoline prices are almost the same as memorial day last year, when holiday travelers paid $2.33/gallon via ']",1.0,-1.0,-1.0
2017-05-26,48.75,49.93999862670898,48.18000030517578,49.79999923706055,763920,-1.0499992370605469,1,1,0.1021818181818182,0.0588181818181818,0.839,-0.0921363636363636,-0.2727272727272727,-0.2521156506090909,"[ 0.99406731 -0.9524259  -0.86965221  0.98801571 -0.99588591 -0.99030697
  0.99857247  0.99723935 -0.99909759 -0.99708682 -0.9467116 ]",11.0,"['french energy company experiments with storing renewable energy in a cloud of hydrogen '
 'goldman warns opec faces test after historic oil deal met with skepticism '
 'opec leaves the market guessing on exit strategy after a historic pact via '
 'goldman warns opec faces test after historic deal is met with skepticism via '
 ""russia's novak sees room to do more for after opec flop via ""
 'the deal to keep oil cuts 9 more months could end in march with a return to opec’s pump-at-will policy via '
 'opec faces the test of defending market share and growing revenue as it transitions from oil curbs via '
 'russia and opec have tools to further support crude prices if needed via '
 'the case threatens to upend the u.s. solar market and has drawn opposition from a leading trade group via '
 'on aug. 21, shading from an eclipse will cross california and reduce solar output by as much as 64% via '
 'why rains and flooding are plaguing america via ']",-1.0,-1.0,-1.0
2017-05-30,49.93000030517578,50.27999877929688,49.02999877929688,49.65999984741211,663486,0.2700004577636719,0,-1,0.1073333333333333,0.0395,0.8531666666666666,-0.1325833333333333,-0.3333333333333333,-0.3308891753333333,[-0.98824221  0.99837887 -0.99570727 -0.99924207  0.99860853 -0.9991309 ],6.0,"['goldman paid 31 cents on the dollar for bonds issued by pdvsa, potentially helping president maduro via '
 'as the u.s. slashed coal-fired electricity, nebraska raised its coal-fired power output by 6% via '
 ""exxon's new ceo darren woods will be tested on everything from climate change to his own paycheck via ""
 ""noble's market value has shrunk by more than $1 billion as the hong kong-based firm reported a loss via ""
 'the plant, canada’s first new refinery since 1984, will begin turning bitumen into diesel by year end via '
 'the three mile island reactor, site of the worst nuclear accident in u.s. history, is a money loser via ']",-1.0,-1.0,-1.0
2017-05-31,49.650001525878906,49.709999084472656,47.72999954223633,48.31999969482422,779144,1.3300018310546875,0,-1,0.1237142857142857,0.0457142857142857,0.8304285714285715,-0.1947571428571428,-0.7142857142857143,-0.7094218220142858,"[ 0.98799211 -0.98994911 -0.98881465 -0.9990657  -0.97935599 -0.9986344
 -0.99812502]",7.0,"[""there's life left for deepwater drilling, even in a world of $50 oil ""
 'this is what could happen to the price of oil if opec is wrong about its future '
 ""pumping crude from seabeds thousands of feet below water is turning cheaper, to opec's dismay via ""
 ""kinder morgan's woes in canada deepen with pipeline foes on brink of power via ""
 'forecasters don’t always anticipate seismic shifts in technology that slow oil demand growth via '
 'trump scrapping the paris accord would pour hundreds of billions of tons of co2 into the atmosphere via '
 'coal ceo murray says trump should scrap the paris accord because the world needs coal via ']",-1.0,-1.0,-1.0
2017-06-01,48.630001068115234,49.16999816894531,47.900001525878906,48.36000061035156,774478,0.2700004577636719,0,-1,0.0321666666666666,0.014,0.9538333333333334,-0.0412333333333333,0.0,-0.3306910892333333,[-0.98463261  0.985021   -0.9889648  -0.99606341  0.99825054 -0.99775726],6.0,"['goldman sachs thinks opec can learn something from the u.s. federal reserve via '
 'a corridor stretching from eastern spain into eastern europe may be hit by a heat wave in june via '
 'exxon investors back a climate change measure opposed by management via '
 'if he decides to leave the landmark paris climate accord, trump has two options via '
 ""exxon's new ceo has been a staunch advocate for keeping the u.s. in the paris accord via ""
 ""tesla's ceo will drop participation in trump's advisory councils if the u.s. leaves the paris accord via ""]",-1.0,-1.0,1.0
2017-06-02,48.040000915527344,48.18999862670898,46.7400016784668,47.65999984741211,802662,0.3800010681152344,0,-1,0.0876666666666666,0.082,0.8303333333333333,0.0378222222222222,-0.1111111111111111,-0.3314869470111111,"[-0.98290491 -0.99831617 -0.99883682 -0.99865997 -0.99944669  0.99305999
 -0.99398768  0.99701488  0.99869484]",9.0,"['lng sellers are offering shorter deals, and some will invest in infrastructure to import the fuel via '
 'a muted response signals investors expect demand for clean energy to continue to grow around the world via '
 'oil headed for its biggest weekly drop in four weeks via '
 '“the worrisome part is that trump basically says i’m not interested in being a global leader anymore” via '
 ""goldman ceo calls trump ditching paris accord ``a setback for the environment'' and u.s. leadership via ""
 'in 2008, the u.s. produced a record 1.2 billion tons of coal. then came the boom in shale gas via '
 'the market will continue to squeeze co2 out as generators replace aging coal units with natural gas via '
 'trump, who has called climate change a hoax, cast aside any doubts about his commitment to fossil fuels via '
 'the united states climate alliance will push to cut greenhouse gases and support the paris accord via ']",1.0,-1.0,-1.0
2017-06-05,47.709999084472656,48.41999816894531,46.86000061035156,47.400001525878906,710199,0.30999755859375,0,-1,0.1007142857142857,0.075,0.8244285714285714,-0.0514857142857143,-0.1428571428571428,0.1418263656714286,"[ 0.99698275 -0.999385   -0.99877518 -0.99920338  0.9978472   0.99694061
  0.99837756]",7.0,"['libya, which was exempted from opec crude output cuts, has announced plans to boost production via '
 'traders rooting for deeper or longer opec oil curbs were disappointed via '
 'denmark watched in dismay as president trump pulled the world’s biggest economy from the paris accord via '
 'the search for trump\'s position on climate change is like ""chasing a rabbit down a hole” perry says via '
 ""since his last album seven years ago, star rapper akon's solar business has completed 203,200 projects via ""
 'the people of pittsburgh are going green via '
 ""amazing detail as says it'll be hard for saudi arabia to materially disrupt qatari energy exports. more on ""]",-1.0,1.0,-1.0
2017-06-06,47.400001525878906,48.400001525878906,46.93999862670898,48.18999862670898,825056,-0.7899971008300781,1,1,0.07225,0.02325,0.9045,-0.1208999999999999,0.0,-0.2432697937125,"[-0.99058831 -0.99664778  0.99821281 -0.99719292 -0.98398811 -0.9730069
  0.99854255  0.9985103 ]",8.0,"[""india's banks have come under pressure from green groups to review lending to fossil fuel projects via ""
 'saudi arabia cut diplomatic ties to qatar to punish the nation for links to iran and islamist groups via '
 'china has identified new-energy vehicles as a strategic emerging industry via '
 'saudi arabia’s isolation of qatar has been brewing since 1995 via '
 'it now falls to perry, a former texas governor, to make the case that the us can shape energy trends via '
 'pop icon prince secretly financed green-energy via '
 'google and facebook have been advocating for months for the u.s. to uphold its climate commitments via '
 'after a slump in oil prices that slowed drilling, the powder river basin is showing signs of revival via ']",-1.0,-1.0,1.0
2017-06-07,47.97999954223633,48.22999954223633,45.650001525878906,45.720001220703125,1182327,2.259998321533203,0,-1,0.0503333333333333,0.06,0.8896666666666667,0.0289583333333333,-0.6666666666666666,-0.6645706991333333,"[-0.99664378 -0.99734938  0.99530822 -0.99719316 -0.99731296 -0.99785125
 -0.99898297 -0.99803883 -0.99679333 -0.99499148  0.99825817 -0.99325764]",12.0,"[""chinese sea cucumbers are threatening to eat asian diesel traders' profits ""
 'why sea cucumbers are making life harder for diesel traders via '
 'u.s. sees crude output breaking 48-year-old record in 2018 via '
 ""nigeria's forcados back in fresh blow to curbs via ""
 'dark clouds hang over nuclear town torpedoed by green via '
 'a strike by about 150 norwegian oil workers would shut down production at five offshore platforms via '
 'saudi arabia, the uae and bahrain said they had closed berths to ships traveling in and out of qatar via '
 ""sweden's defunct oskarshamn-2 nuclear reactor was supposed to supply cheap electricity for decades via ""
 ""china's efforts to protect endangered sea cucumbers are rattling diesel traders in asia via ""
 ""moves to shut qatar's only land border had the fingerprints of two of the arab world's most powerful leaders via ""
 'sales of plug-in and battery-powered vehicles on roads worldwide rose 60% from the year before via '
 'the muslim brotherhood is at the heart of the gulf standoff with qatar via ']",1.0,-1.0,-1.0
2017-06-08,45.84999847412109,46.18000030517578,45.20000076293945,45.63999938964844,927695,0.2099990844726562,0,-1,0.1248333333333333,0.0348333333333333,0.8402499999999998,-0.1744416666666667,-0.5,-0.1667968332916667,"[-0.99808562  0.98981535 -0.98267949 -0.99932981  0.99732482  0.9914664
  0.99711633 -0.99795568  0.99265128 -0.99922788 -0.99318659 -0.99947113]",12.0,"['crude biggest tumble since march shown in three charts via '
 ""the u.a.e. needs qatar's gas to keep dubai's lights on via ""
 ""tokyo's nights may soon be lit up by mongolia, a country 1,700 miles away via ""
 ""iran calls trump's remarks on tehran attacks 'repugnant' via ""
 'mongolia, desperate to make more of its abundant resources, is weighing ambitious power projects via '
 'the u.a.e., which depends on imported natural gas, avoided shutting down a pipeline from qatar via '
 'a chinese company has built the largest floating solar farm on a lake created when a mine collapsed via '
 'strains between iran and the u.s. have deepened since trump took office via '
 'repsol would follow exxon, bp and glencore, which plan to invest in gas stations in mexico via '
 'one chart suggests trump may be wrong about emissions and gdp via '
 'trump may combine bureaus that were separated after the 2010 gulf oil spill via '
 'lawmakers in connecticut failed to pass a bill designed to shore up a nuclear power plant via ']",-1.0,-1.0,-1.0
2017-06-09,45.709999084472656,46.18000030517578,45.27000045776367,45.83000183105469,735933,-0.1200027465820312,1,1,0.0839166666666666,0.1060833333333333,0.81,0.062175,-0.6666666666666666,-0.3309296767083333,"[-0.99301696 -0.99215406  0.99590552 -0.99790335 -0.97380674 -0.99931622
  0.99806923  0.99654973 -0.99791461  0.98394668 -0.99941313 -0.99210221]",12.0,"['saudis have a lot to lose in fight with qatar, even if they win via '
 'trump is considering combining agencies separated after 2010 gulf spill, sources say via '
 'iraq seeks to triple refining capacity with slew of projects via '
 'confusion rules the mideast seas as shippers try to get clarity on the qatar blockade via '
 'the world’s second-most populous nation is building more power plants than it can use via '
 ""iraq's previous plans to expand refining have faced setbacks and delays via ""
 'natural gas in the u.k. jumped the most since january after 2 tankers bound toward europe veered course via '
 'bad news from the middle east usually triggers a frenzy of buying in the oil market, boosting prices via '
 'confusion rules the mideast seas as shippers seek clarity on the qatar port blockade via '
 'the natural gas boom has created the need for more and bigger roads, pipelines and waterways via '
 'with the exception of illinois, supporters of nuclear subsidies are struggling to make headway via '
 'trump says solar power can pay for his border wall. can it? via ']",1.0,-1.0,-1.0
2017-06-12,45.79999923706055,46.709999084472656,45.65999984741211,46.08000183105469,666765,-0.2800025939941406,1,1,0.138375,0.082875,0.778875,-0.1432375,-0.25,-0.7414385080250001,"[-0.99839634 -0.99807596 -0.96147251  0.9939236  -0.99391717 -0.97553647
 -0.99872881 -0.99930441]",8.0,"[""more bad news for oil bulls: america's stubborn supply glut catches funds off guard via ""
 'as qatar girds for isolation, its gas buyers seek better deals via '
 ""china coal giant awaits rio response to glencore's rival offer via ""
 ""russia's energy minister says the market will balance out in the first quarter of next year via ""
 'some lng buyers haven’t decided if they’ll sign new deals with qatar via '
 ""china coal giant awaits rio response to glencore's rival bid via ""
 'all eyes turned to the u.s. market after opec’s deal to limit output failed to impress investors via '
 ""trump's epa chief blamed obama for a bad climate deal via ""]",-1.0,-1.0,-1.0
2017-06-13,46.0099983215332,46.56999969482422,45.560001373291016,46.459999084472656,783320,-0.4500007629394531,1,1,0.1112,0.1516,0.7372,0.022,-0.4,-0.3989345192700001,"[-0.99877244 -0.99847168  0.99601847  0.99755788 -0.99922419 -0.9980526
 -0.99610066  0.99788135 -0.99596334 -0.99421799]",10.0,"[""why australia can't get at its huge underground gas reserves via ""
 ""may's effort to keep the u.k.'s lights on will be harder after her election defeat via ""
 'when opec met last month to extend cuts, oil output actually rose the most in six months via '
 'ge deal for baker hughes wins u.s. antitrust approval via '
 'qatar is frustrated at not receiving demands saudi arabia leaving no end in sight to the gulf crisis via '
 'investment in britain’s energy industry has slowed as the government focuses on elections via '
 ""glencore's surprise $3.5 billion bid for australian thermal coal puts it at odds with most peers via ""
 'ge won approval on monday to combine its oil and natural gas business with baker hughes via '
 'the blast, which killed 2, has revived calls to restrict drilling near populated areas in colorado’s via '
 'a deluge of natural gas from texas and pennsylvania threatens keep the u.s. awash in supply via ']",1.0,-1.0,-1.0
2017-06-14,45.93999862670898,46.4900016784668,44.540000915527344,44.72999954223633,924408,1.2099990844726562,0,-1,0.0708888888888888,0.0705555555555555,0.8585555555555556,0.0056666666666666,-0.1111111111111111,0.1099464562333333,"[ 0.99867922  0.99607569 -0.99945086  0.98883015 -0.99454272 -0.9976936
  0.99675947  0.99735487 -0.99649411]",9.0,"['iraq beats saudis to become king in fastest-growing market via '
 'coal is no longer king, as china spurs world shift to cleaner via '
 'shale drillers may be digging their own hole as flirts with $40 via '
 '“saudis used to be the king when it comes to crude supply, but now it’s becoming a prince” via '
 'china is moving toward the end of an era after it burned the least coal in six years via '
 'the qatar crisis is reverberating in libya via '
 'oil producers outside of opec will increase output next year by the most in four years via '
 'offshore wind is attracting billions of dollars and will become “the energy backbone” of europe via '
 'after predicting double-digit production increases, shale oil drillers are weighing a retrenchment via ']",1.0,1.0,-1.0
2017-06-15,44.68999862670898,44.810001373291016,44.220001220703125,44.459999084472656,500938,0.2299995422363281,0,-1,0.09725,0.05475,0.848,-0.1105333333333333,0.0,-0.1491814702833333,"[-0.98667228 -0.99858737 -0.99870729  0.99760973  0.99823546 -0.99938107
  0.9957059  -0.99566936 -0.79918236  0.99869907 -0.9992618   0.99703372]",12.0,"['book flights this summer while fuel costs stay cheap via '
 ' guru who foresaw the crash says opec should have deepened cuts via '
 'the qatar crisis spills into libya, tangling glencore in an dispute via '
 ""britain's century-old sewer network may play a role in tackling climate change via ""
 ""iraq's 2017 ambitions are within reach, woodmac says via ""
 'for the oil guru who predicted the rout in 2014, opec missed a chance to speed the drop in inventories via '
 ""britain's century-old sewer system could provide enough heat for more than a third of london via ""
 'more than half of america’s nuclear reactors are bleeding cash via '
 'with natural gas back below $3, the market is sensitive to changes in weather via '
 'first quarter air travel costs dropped about 10 percent compared with the same period a year ago via '
 'a judge ruled the us failed to adequately consider impacts of a spill from the dakota access oil line via '
 'by 2040, renewable energy will supply just as much of america’s electricity demand as gas via ']",-1.0,-1.0,1.0
2017-06-16,44.25,44.93999862670898,44.2400016784668,44.7400016784668,191824,-0.4900016784667969,1,1,0.1028333333333333,0.0224166666666666,0.87475,-0.1414333333333333,-0.3333333333333333,-0.335029333825,"[-0.99946386  0.98523813 -0.99920005 -0.99545503 -0.95702046 -0.99908483
  0.98829424 -0.99630392 -0.99899179 -0.99556786  0.96674806  0.98045534]",12.0,"[""trying to figure out long-term price? you'll need new math. via ""
 'macquarie said to explore sale of $2 billion stake in puget via '
 'oil is set for its longest run of weekly losses since 2015 via '
 'this case could upend america’s $29 billion industry via '
 'oil inventories fell less than forecast, keeping supplies more than 100 million barrels above average via '
 'the oil curve suddenly looks awful for opec via '
 ""what's the right way to think about the long-term price of oil via ""
 'fire broke out at mexican oil refinery, at least one worker was killed. via '
 'the westinghouse collapse has put some utility investors in a sour mood via '
 'if solar manufacturer suniva prevails, the price of panels imported into the u.s. could double via '
 'investors are relying on air conditioning demand to wipe out a persistent natural gas supply glut via '
 'macquarie is exploring the sale of its $2 billion stake in utility puget energy via ']",-1.0,-1.0,-1.0
2017-06-19,44.68000030517578,45.060001373291016,44.04999923706055,44.20000076293945,123943,0.4799995422363281,0,-1,0.1561111111111111,0.0671111111111111,0.7768888888888889,-0.2024222222222222,-0.5555555555555556,-0.5543836355333334,"[-0.9915427   0.99118185 -0.99845397 -0.99865037 -0.9943614  -0.99839193
 -0.99726033  0.99742246 -0.99939632]",9.0,"['opec and allies are deepening cuts to battle a global glut via '
 'taiwan lays plans for $59 billion in finance via '
 'oil’s gloomy summer triggers hedge fund doubts on gasoline via '
 'u.s. secretary of state rex tillerson canceled a trip to mexico to try to resolve the qatar crisis via '
 'six missiles were launched from iran at command centers and suicide car bomb factories in syria via '
 'oil futures were little changed in new york after capping the longest run of weekly declines since 2015 via '
 'with the u.s. awash in gasoline, money managers for the first time were bearish on the fuel in june via '
 'taiwan aims to increase renewable energy to 20% of total power output on the island by 2025, up from 5% via '
 'nevada just killed a bill to boost renewable energy, dealing a setback to clean-energy advocates via ']",-1.0,-1.0,-1.0
2017-06-20,44.11000061035156,44.400001525878906,42.75,43.22999954223633,894104,0.8800010681152344,0,-1,0.082,0.0635,0.8545,-0.04256,0.0,0.39781696199,"[ 0.99557024 -0.99796474  0.99828821  0.99803442 -0.99916947 -0.9976052
  0.99420869  0.99412942  0.99808002  0.99459803]",10.0,"[""andurand's hedge fund said to slide 17 percent through may via ""
 ""shale's record fracklog could force crude prices even lower via ""
 'libya is pumping the most since 2013 via '
 'eni leads big grab of shallow-water prospects off mexico via '
 ' prices head for bear-market territory, as libya &amp; threaten to undercut opec: '
 'are destabilizing us power grid? trump admin report expected this month: '
 'crowded us patch is ripe for m&amp;a: '
 'a strange-bedfellows coalition tries to harness""traditionally conservative"" ideas for solution: '
 ""texas &amp; has been great for consumers; it's wreaking havoc on old-energy companies: ""
 ""ex-blackrock exec's side bet on pays off with $6.7 billion takeover: ""]",-1.0,1.0,1.0
2017-06-21,43.380001068115234,44.20000076293945,42.04999923706055,42.52999877929688,1071747,0.8500022888183594,0,-1,0.0418888888888888,0.1144444444444444,0.8436666666666667,0.1492333333333333,-0.1111111111111111,0.1102676855333333,"[ 0.99850488  0.99697989  0.99330407 -0.99894601 -0.99254698 -0.99423343
  0.9955914  -0.99071699  0.98447233]",9.0,"[""the new saudi crown prince's rise stunned observers used to seeing one geriatric king follow another via ""
 'natural gas sitting in a reservoir 18 miles off the english coast, is worth about $950 million via '
 'cindy, with top winds of 60 mph, will reach southeastern texas or southwestern louisiana thursday via '
 'relentless oil supply gains in the us and higher libyan output are undermining efforts to boost prices via '
 'britain is even more reliant on liquefied natural gas imports or pipeline fuel from russia and norway via '
 'the new crown prince has led the war in yemen and was a key figure in isolating qatar via '
 'oil companies are debating their role in the transition to a low-carbon world via '
 ""oil giant rosneft's directors include cold warriors like former east german stasi agent mattias warnig via ""
 ""trump's immigration crackdown may have reduced gasoline use on the west coast via ""]",1.0,1.0,-1.0
2017-06-22,42.54999923706055,43.31999969482422,42.2599983215332,42.7400016784668,668830,-0.19000244140625,1,1,0.0576999999999999,0.0309,0.9114,-0.04118,-0.6,-0.39925110341,"[ 0.99376005  0.99639916 -0.9934749   0.99739122 -0.99616796 -0.99892116
 -0.99941838 -0.99927956 -0.9940713  -0.99872822]",10.0,"[""stanchart's brice says prices bottom next month via ""
 'storm cindy bears down on gulf coast after curbing oil, gas via '
 'fuel demand slump may be linked to undocumented immigrants driving less via '
 'oil gained but still traded below $43 a barrel as u.s. production rose to the highest since august 2015 via '
 'the saudi prince’s promotion “will likely mean minimal change to oil-production policy” via '
 'analysts downgraded oil-industry stocks wednesday, a day after crude slipped into a bear market via '
 ""settling for natural gas at a “clean coal” plant may undermine trump's promise to add coal mining jobs via ""
 ""taxpayers may never recoup their costs of trump's proposed border wall via ""
 ""the only company this activist investor isn't taking on is his dad's via ""
 'there is no regulator for the green-bond market, and investors can’t monitor projects around the world via ']",-1.0,-1.0,-1.0
2017-06-23,42.79999923706055,43.20000076293945,42.52999877929688,43.0099983215332,690906,-0.2099990844726562,1,1,0.1148,0.1515,0.7337,0.05752,-0.2,0.1985979437999999,"[-0.99603623 -0.99930847  0.99733174  0.98690146  0.99413979 -0.99757737
  0.99809247  0.99756551  0.99806303 -0.99319249]",10.0,"[""america's most popular gasoline pipeline is losing its edge via ""
 'opec has few escape routes from another bear market in via '
 'shell’s $1 billion new zealand asset sale attracts omv and vermilion energy, sources say via '
 ""crude's latest rout is testing the resolve of canadian producers via ""
 ""the jedi of is back, seeking new deals, after turning an enron reject into one of world's biggest drillers: ""
 ""one 'bright' spot for futures curve may be at point where no longer makes sense for us drillers to add rigs ""
 'exports of us are at a record clip, even as a mild summer threatens to undercut domestic use: '
 ""trump's wall could pay for itself - in 2168 ""
 'electric car demand boosts lithium suppliers: '
 ""america's most popular pipeline is losing its edge: ""]",1.0,1.0,-1.0
2017-06-26,43.15999984741211,43.650001525878906,42.630001068115234,43.380001068115234,661354,-0.220001220703125,1,1,0.034,0.0915,0.8745,0.11498,-0.2,-0.20031063557,"[-0.99942869 -0.99758887  0.99567586 -0.99842286 -0.99756217  0.99730396
  0.99856901  0.99588579 -0.99914479 -0.9983936 ]",10.0,"['opec looks totally bewildered by the market via '
 ' falls prey to ""hungry"" bears as investors drop bets on rally via '
 ""china-controlled yancoal said to add new incentives to its offer for rio tinto's coal assets via ""
 'russian mogul mikhail fridman is dropping a texas deal amid security concerns via '
 'hedge funds cut bets on rising oil prices by 31% just as the u.s. benchmark slipped into a bear market via '
 ""rio tinto backs yancoal's improved offer for its australian coal assets via ""
 'lng buyers have set the u.s. on a path to becoming a net gas exporter for the first time in decades via '
 'as the white house kicks off “energy week,” here’s how markets are faring so far this year via '
 'with “energy week,” trump is returning to familiar territory via '
 'a russian mogul is dropping a texas oil deal amid security concerns via ']",1.0,-1.0,-1.0
2017-06-27,43.4900016784668,44.43999862670898,43.31999969482422,44.2400016784668,759115,-0.75,1,1,0.0351818181818181,0.1062727272727272,0.8585454545454545,0.1370909090909091,0.0909090909090909,0.0909643986,"[ 0.99879789 -0.99788839 -0.99833363  0.99871206 -0.9974063  -0.99799085
  0.9982627   0.9928925   0.99628615 -0.99136376  0.99864   ]",11.0,"['welcome to the booming texas port at heart of u.s. sales via '
 'hackers hit 75% of drillers as sketchy monitoring is blamed via '
 ""glencore's long hunt for rio tinto's coal mines is slipping away via ""
 'oil heads for its longest gain in a month as u.s. stockpiles are expected to continue their decline via '
 'junk-bond investors are on the lookout for any signs of contagion from oil’s foray into a bear market via '
 ""glencore's years-long pursuit of rio tinto's australian coal mines is slipping away via ""
 'navajo nation leaders reached a deal to keep the biggest coal plant in the u.s. west open through 2019 via '
 'it was the first time an oil tanker of that size called on a u.s. terminal in the gulf of mexico via '
 'cheniere is looking at new ways to finance lng terminals that chill gas and ship it around the globe via '
 'while trump has blasted nafta, his energy secretary says its an opportunity to bolster energy ties via '
 'canadian companies are snapping up energy assets, boosting domestic m&amp;a to a record via ']",1.0,1.0,1.0
2017-06-28,43.70000076293945,44.900001525878906,43.66999816894531,44.7400016784668,753375,-1.0400009155273438,1,1,0.1515454545454545,0.0581818181818181,0.7902727272727272,-0.1926909090909091,-0.2727272727272727,0.0903815572909091,"[-0.99674618 -0.9973883   0.98773825  0.99847215 -0.99799997  0.99542904
  0.9981159  -0.99867463  0.99828219  0.99775821 -0.99078953]",11.0,"[' record bearish bets prompt warning of a violent rally via '
 'port terminals among those affected as cyberattack reaches asia via '
 ""shell seeks gas converts among india's textile, cement factories via ""
 'cheapest fuel since 2005 brings u.s. drivers ‘christmas in july’ via '
 'exclusive: asian thirst for north sea crude sends cfds near backwardation more on '
 'gabon, opec’s smallest member, aims to cut reliance on oil by increasing investments in agriculture via '
 'navajo nation leaders approved a lease to keep a 2,250-megawatt coal plant operating through 2019 via '
 'after wreaking havoc in europe, cyber attackers have had a limited impact in asia so far via '
 'u.s. drivers will pay an average of $2.21/gallon for gas this holiday weekend, the lowest since 2005 via '
 'coal miners have traded pickaxes and shovels for joysticks via '
 ""canada's oil producers have little choice but to pay up and move extra barrels by train via ""]",-1.0,1.0,-1.0
2017-06-29,44.88999938964844,45.45000076293945,44.650001525878906,44.93000030517578,768946,-0.0400009155273437,1,1,0.115090909090909,0.0825454545454545,0.8022727272727272,-0.0796727272727272,-0.4545454545454545,-0.635156496,"[-0.99729961 -0.99945837 -0.99495947 -0.99916458  0.99538356 -0.998106
 -0.99559104  0.99698156 -0.99824142 -0.99890566 -0.99736041]",11.0,"['goldman sees staying lower without deeper opec cuts via '
 'opec resists flow of history with reluctance to cut deeper via '
 ""big oil's costly love affair with the great british pensioner via ""
 ""‘you wouldn't do it’: bhp chair regrets $20 billion spree via ""
 'companies worth a collective $3.3 trillion have signed up to report more on climate impacts via '
 'as crude sank below $50, market-watchers said supply curbs need to be intensified. opec resisted via '
 'the deadly fire in a residential tower in london was a blow to a slice of the green industry via '
 'the central bank governor wants to increase financial reporting standards on environmental issues via '
 'the world’s largest mining company has been criticized for a $20 billion spree into u.s. shale in 2011 via '
 ""trump’s review of u.s. nuclear rules won't include federal measures needed to revitalize the industry via ""
 'the builder of america’s first-of-its-kind “clean coal” power plant it quitting on the coal part via ']",-1.0,-1.0,-1.0
